POS_avg	GENE	CHR
45.1955	AB_015333_T.1	9
45.1955	AB_012827_T.1	9
45.1955	AB_005215_T.1	9
46.9	AB_016485_T.1	9
48.8695	AB_001137_T.1	9
49.4315	AB_035573_T.1	9
49.4315	AB_001137_T.1	9
49.4315	AB_001795_T.1	9
49.9965	AB_009012_T.1	9
50.2775	AB_031170_T.1	9
51.6855	AB_019301_T.1	9
51.6855	AB_013522_T.1	9
51.6855	AB_013522_T.1	9
51.6855	AB_013522_T.1	9
51.6855	AB_013522_T.1	9
51.6855	AB_013522_T.1	9
53.0925	AB_036499_T.1	9
53.0925	AB_035573_T.1	9
53.0925	AB_001037_T.1	9
53.0925	AB_001037_T.1	9
54.791	AB_015333_T.1	9
54.791	AB_015333_T.1	9
54.791	AB_015333_T.1	9
54.791	AB_023992_T.1	9
55.634	AB_039828_T.1	9
56.1955	AB_008322_T.1	9
56.1955	AB_019574_T.1	9
57.0415	AB_009432_T.1	9
57.603	AB_003756_T.1	9
57.603	AB_012222_T.1	9
58.727	AB_039197_T.1	9
59.2885	AB_025537_T.1	9
60.4185	AB_023539_T.1	9
60.98	AB_022865_T.1	9
60.98	AB_022865_T.1	9
60.98	AB_022865_T.1	9
60.98	AB_022865_T.1	9
60.98	AB_022865_T.1	9
60.98	AB_022865_T.1	9
61.261	AB_023539_T.1	9
61.261	AB_023539_T.1	9
61.261	AB_023539_T.1	9
62.104	AB_008666_T.1	9
62.104	AB_008666_T.1	9
63.809	AB_043120_T.1	9
64.09	AB_016118_T.1	9
65.213	AB_003873_T.1	9
67.183	AB_029336_T.1	9
67.183	AB_022114_T.1	9
68.0255	AB_000505_T.1	9
70.282	AB_029666_T.1	9
70.844	AB_006221_T.1	9
70.844	AB_029666_T.1	9
71.125	AB_015617_T.1	9
71.125	AB_013203_T.1	9
71.125	AB_036821_T.1	9
75.08	AB_005911_T.1	9
75.08	AB_001418_T.1	9
75.08	AB_001418_T.1	9
75.642	AB_005911_T.1	9
75.923	AB_005911_T.1	9
75.923	AB_005911_T.1	9
75.923	AB_003098_T.1	9
77.053	AB_020672_T.1	9
77.896	AB_006813_T.1	9
81.883	AB_002987_T.1	9
83.288	AB_020461_T.1	9
83.288	AB_020461_T.1	9
83.288	AB_020987_T.1	9
86.394	AB_009470_T.1	9
87.524	AB_008186_T.1	9
88.6505	AB_025825_T.1	9
88.9315	AB_025825_T.1	9
90.927	AB_001542_T.1	9
93.1835	AB_010596_T.1	9
93.1835	AB_010596_T.1	9
93.1835	AB_010596_T.1	9
95.7315	AB_025096_T.1	9
95.7315	AB_020064_T.1	9
98.5435	AB_012727_T.1	9
99.6675	AB_012727_T.1	9
101.3525	AB_011229_T.1	9
101.3525	AB_008972_T.1	9
101.6335	AB_018509_T.1	9
101.914	AB_022588_T.1	9
102.195	AB_032045_T.1	9
102.476	AB_011904_T.1	9
103.319	AB_001042_T.1	9
103.6	AB_044912_T.1	9
104.727	AB_004042_T.1	9
104.727	AB_004042_T.1	9
104.727	AB_038931_T.1	9
106.431	AB_029588_T.1	9
106.431	AB_007996_T.1	9
106.993	AB_004042_T.1	9
108.123	AB_027528_T.1	9
108.404	AB_027528_T.1	9
108.966	AB_006906_T.1	9
108.966	AB_007598_T.1	9
109.812	AB_021377_T.1	9
110.3735	AB_029735_T.1	9
110.3735	AB_008330_T.1	9
110.3735	AB_029735_T.1	9
110.6545	AB_008330_T.1	9
110.6545	AB_008330_T.1	9
110.6545	AB_020202_T.1	9
110.6545	AB_020202_T.1	9
114.0475	AB_005764_T.1	9
115.746	AB_031528_T.1	9
115.746	AB_040145_T.1	9
116.027	AB_006985_T.1	9
116.873	AB_000281_T.1	9
117.4345	AB_013755_T.1	9
117.9965	AB_018329_T.1	9
119.1265	AB_024951_T.1	9
122.2225	AB_010909_T.1	9
125.038	AB_009403_T.1	9
125.6	AB_017382_T.1	9
126.1615	AB_024713_T.1	9
128.4215	AB_012526_T.1	9
128.9835	AB_012526_T.1	9
129.2645	AB_012302_T.1	9
130.388	AB_023864_T.1	9
130.388	AB_010571_T.1	9
130.669	AB_007171_T.1	9
132.0765	AB_003659_T.1	9
136.0385	AB_022706_T.1	9
136.0385	AB_027471_T.1	9
136.0385	AB_022984_T.1	9
136.0385	AB_028862_T.1	9
136.0385	AB_027471_T.1	9
139.4345	AB_018384_T.1	9
139.4345	AB_018384_T.1	9
139.4345	AB_018384_T.1	9
139.7155	AB_005630_T.1	9
140.8455	AB_027471_T.1	9
140.8455	AB_027471_T.1	9
141.4075	AB_018511_T.1	9
141.4075	AB_016548_T.1	9
141.4075	AB_016548_T.1	9
142.5375	AB_039811_T.1	9
143.0995	AB_025537_T.1	9
143.0995	AB_016548_T.1	9
143.0995	AB_016613_T.1	9
143.0995	AB_016613_T.1	9
143.0995	AB_008647_T.1	9
143.0995	AB_012270_T.1	9
143.38	AB_016613_T.1	9
143.38	AB_016613_T.1	9
143.661	AB_020725_T.1	9
144.7845	AB_016613_T.1	9
0	AB_001543_T.1	10
0.281	AB_031649_T.1	10
3.1125	AB_008511_T.1	10
3.1125	AB_008511_T.1	10
4.5295	AB_009705_T.1	10
4.8105	AB_011847_T.1	10
4.8105	AB_030498_T.1	10
4.8105	AB_003181_T.1	10
4.8105	AB_021216_T.1	10
4.8105	AB_003181_T.1	10
7.352	AB_007970_T.1	10
7.352	AB_007970_T.1	10
7.352	AB_016082_T.1	10
7.352	AB_016082_T.1	10
7.352	AB_007970_T.1	10
7.352	AB_007970_T.1	10
8.7625	AB_016082_T.1	10
12.43	AB_006999_T.1	10
12.711	AB_021364_T.1	10
14.116	AB_014706_T.1	10
14.3965	AB_014706_T.1	10
14.3965	AB_014706_T.1	10
14.3965	AB_001039_T.1	10
14.3965	AB_001039_T.1	10
14.677	AB_001039_T.1	10
14.677	AB_001039_T.1	10
14.677	AB_001039_T.1	10
14.677	AB_001039_T.1	10
14.677	AB_034007_T.1	10
15.804	AB_025305_T.1	10
16.928	AB_001913_T.1	10
16.928	AB_007212_T.1	10
16.928	AB_001913_T.1	10
17.2085	AB_001913_T.1	10
17.7705	AB_007212_T.1	10
17.7705	AB_029613_T.1	10
19.469	AB_029613_T.1	10
21.4645	AB_015329_T.1	10
23.169	AB_005424_T.1	10
24.8605	AB_012102_T.1	10
24.8605	AB_024552_T.1	10
24.8605	AB_024552_T.1	10
24.8605	AB_012102_T.1	10
25.1415	AB_038455_T.1	10
25.1415	AB_018648_T.1	10
25.1415	AB_031405_T.1	10
25.4225	AB_034081_T.1	10
27.1145	AB_004752_T.1	10
27.6765	AB_034778_T.1	10
27.6765	AB_005671_T.1	10
27.6765	AB_002074_T.1	10
28.238	AB_017978_T.1	10
28.238	AB_034778_T.1	10
29.3615	AB_002049_T.1	10
30.4885	AB_019887_T.1	10
30.769	AB_019369_T.1	10
30.769	AB_029579_T.1	10
31.331	AB_014512_T.1	10
31.331	AB_013678_T.1	10
31.331	AB_025537_T.1	10
31.612	AB_010295_T.1	10
32.4545	AB_024961_T.1	10
32.7355	AB_013678_T.1	10
33.8625	AB_019887_T.1	10
34.986	AB_027746_T.1	10
34.986	AB_019887_T.1	10
37.2395	AB_014255_T.1	10
37.5205	AB_009545_T.1	10
37.8015	AB_012685_T.1	10
38.0825	AB_012685_T.1	10
38.0825	AB_007172_T.1	10
45.748	AB_022306_T.1	10
46.029	AB_022306_T.1	10
47.1585	AB_038724_T.1	10
47.1585	AB_038724_T.1	10
48.844	AB_001403_T.1	10
49.9775	AB_016107_T.1	10
50.539	AB_040412_T.1	10
50.539	AB_040412_T.1	10
50.539	AB_040412_T.1	10
50.539	AB_040412_T.1	10
53.08	AB_009110_T.1	10
53.361	AB_015835_T.1	10
53.923	AB_040093_T.1	10
54.765	AB_034867_T.1	10
56.7675	AB_013998_T.1	10
57.0485	AB_015968_T.1	10
57.0485	AB_015968_T.1	10
57.6135	AB_015835_T.1	10
58.1755	AB_018444_T.1	10
58.737	AB_003403_T.1	10
58.737	AB_046125_T.1	10
60.4255	AB_010187_T.1	10
62.402	AB_003036_T.1	10
63.244	AB_016608_T.1	10
64.09	AB_031502_T.1	10
65.779	AB_005482_T.1	10
65.779	AB_032465_T.1	10
66.912	AB_043218_T.1	10
69.7435	AB_019461_T.1	10
69.7435	AB_031973_T.1	10
69.7435	AB_012647_T.1	10
70.3055	AB_020701_T.1	10
70.3055	AB_020701_T.1	10
71.1515	AB_005707_T.1	10
72.275	AB_002235_T.1	10
72.275	AB_002235_T.1	10
72.275	AB_002235_T.1	10
72.556	AB_019618_T.1	10
74.2475	AB_010347_T.1	10
74.5285	AB_019618_T.1	10
74.5285	AB_010347_T.1	10
75.0905	AB_004719_T.1	10
75.0905	AB_005555_T.1	10
75.0905	AB_019618_T.1	10
75.0905	AB_008171_T.1	10
75.3715	AB_031973_T.1	10
75.652	AB_005769_T.1	10
76.217	AB_005769_T.1	10
76.498	AB_039590_T.1	10
77.06	AB_025763_T.1	10
78.1835	AB_025763_T.1	10
78.464	AB_025763_T.1	10
80.169	AB_031009_T.1	10
80.169	AB_031009_T.1	10
80.731	AB_004898_T.1	10
81.855	AB_005458_T.1	10
81.855	AB_012375_T.1	10
81.855	AB_041670_T.1	10
82.1355	AB_005473_T.1	10
82.416	AB_043120_T.1	10
82.416	AB_043120_T.1	10
82.416	AB_043120_T.1	10
82.416	AB_043120_T.1	10
82.416	AB_043120_T.1	10
82.416	AB_043120_T.1	10
82.416	AB_043120_T.1	10
82.416	AB_043120_T.1	10
82.416	AB_043120_T.1	10
82.416	AB_043120_T.1	10
82.416	AB_025763_T.1	10
82.416	AB_027860_T.1	10
82.416	AB_005458_T.1	10
82.416	AB_019844_T.1	10
82.978	AB_043120_T.1	10
84.105	AB_019844_T.1	10
84.951	AB_034479_T.1	10
85.5125	AB_032013_T.1	10
85.7935	AB_001605_T.1	10
88.6155	AB_040779_T.1	10
89.1775	AB_014788_T.1	10
90.8625	AB_038033_T.1	10
90.8625	AB_038033_T.1	10
93.4135	AB_039502_T.1	10
94.827	AB_007543_T.1	10
95.673	AB_013846_T.1	10
96.235	AB_007925_T.1	10
96.235	AB_007925_T.1	10
96.235	AB_030150_T.1	10
96.235	AB_007925_T.1	10
96.516	AB_010607_T.1	10
96.516	AB_018883_T.1	10
97.078	AB_000256_T.1	10
97.078	AB_000256_T.1	10
97.6395	AB_001847_T.1	10
97.6395	AB_018883_T.1	10
98.4855	AB_001847_T.1	10
98.4855	AB_001847_T.1	10
99.0505	AB_040585_T.1	10
99.893	AB_026306_T.1	10
99.893	AB_025194_T.1	10
100.174	AB_012443_T.1	10
100.174	AB_040585_T.1	10
100.7355	AB_002116_T.1	10
100.7355	AB_002116_T.1	10
101.0165	AB_009756_T.1	10
101.2975	AB_009756_T.1	10
101.2975	AB_009756_T.1	10
102.7055	AB_003437_T.1	10
104.394	AB_011035_T.1	10
104.675	AB_017191_T.1	10
104.9555	AB_026953_T.1	10
105.5205	AB_027738_T.1	10
106.0855	AB_006834_T.1	10
108.6235	AB_011552_T.1	10
108.6235	AB_027613_T.1	10
109.1855	AB_009696_T.1	10
109.1855	AB_027613_T.1	10
110.031	AB_036672_T.1	10
111.442	AB_029734_T.1	10
112.5655	AB_004183_T.1	10
112.5655	AB_004183_T.1	10
112.5655	AB_004183_T.1	10
112.5655	AB_004183_T.1	10
112.5655	AB_004183_T.1	10
112.5655	AB_004183_T.1	10
112.5655	AB_009696_T.1	10
112.5655	AB_004183_T.1	10
112.5655	AB_004183_T.1	10
112.5655	AB_004183_T.1	10
113.408	AB_043120_T.1	10
113.689	AB_004588_T.1	10
114.532	AB_011384_T.1	10
114.532	AB_011384_T.1	10
114.532	AB_011384_T.1	10
115.094	AB_022343_T.1	10
117.089	AB_015302_T.1	10
121.06	AB_024190_T.1	10
122.187	AB_012346_T.1	10
125.0255	AB_009220_T.1	10
131.2475	AB_034817_T.1	10
131.809	AB_034817_T.1	10
131.809	AB_034817_T.1	10
131.809	AB_034817_T.1	10
132.6545	AB_007288_T.1	10
132.6545	AB_000856_T.1	10
133.7785	AB_017299_T.1	10
133.7785	AB_017299_T.1	10
133.7785	AB_017299_T.1	10
133.7785	AB_034588_T.1	10
133.7785	AB_017299_T.1	10
133.7785	AB_017299_T.1	10
135.1895	AB_034588_T.1	10
135.4705	AB_010948_T.1	10
135.4705	AB_002821_T.1	10
135.7515	AB_025131_T.1	10
135.7515	AB_025131_T.1	10
136.313	AB_004709_T.1	10
137.1555	AB_046125_T.1	10
137.1555	AB_001737_T.1	10
137.1555	AB_002821_T.1	10
137.1555	AB_007076_T.1	10
137.7175	AB_044680_T.1	10
137.7175	AB_044507_T.1	10
137.7175	AB_003515_T.1	10
137.9985	AB_028329_T.1	10
137.9985	AB_028329_T.1	10
137.9985	AB_005167_T.1	10
137.9985	AB_003515_T.1	10
137.9985	AB_003515_T.1	10
138.5605	AB_025595_T.1	10
138.5605	AB_002973_T.1	10
138.5605	AB_028329_T.1	10
138.5605	AB_028329_T.1	10
139.6905	AB_040103_T.1	10
139.6905	AB_040103_T.1	10
140.252	AB_028329_T.1	10
140.252	AB_028329_T.1	10
140.8135	AB_024743_T.1	10
140.8135	AB_036160_T.1	10
140.8135	AB_030874_T.1	10
140.8135	AB_030874_T.1	10
140.8135	AB_030874_T.1	10
140.8135	AB_000302_T.1	10
140.8135	AB_002480_T.1	10
140.8135	AB_030874_T.1	10
141.3755	AB_037655_T.1	10
141.3755	AB_030874_T.1	10
141.3755	AB_037655_T.1	10
141.3755	AB_000368_T.1	10
141.3755	AB_005854_T.1	10
141.6565	AB_027631_T.1	10
141.9375	AB_025076_T.1	10
142.218	AB_032167_T.1	10
142.218	AB_030874_T.1	10
142.499	AB_030874_T.1	10
143.629	AB_044650_T.1	10
1.626	AB_028671_T.1	11
1.626	AB_011011_T.1	11
1.9065	AB_028671_T.1	11
2.187	AB_031105_T.1	11
2.749	AB_011987_T.1	11
3.03	AB_013354_T.1	11
3.03	AB_000752_T.1	11
3.311	AB_004943_T.1	11
3.311	AB_000307_T.1	11
3.311	AB_028671_T.1	11
3.592	AB_001515_T.1	11
3.592	AB_018469_T.1	11
3.592	AB_018469_T.1	11
4.7155	AB_045054_T.1	11
6.12	AB_018469_T.1	11
6.12	AB_018469_T.1	11
9.2195	AB_004779_T.1	11
9.2195	AB_026118_T.1	11
9.2195	AB_026118_T.1	11
9.2195	AB_007134_T.1	11
9.2195	AB_026118_T.1	11
9.7815	AB_014887_T.1	11
10.343	AB_025825_T.1	11
10.343	AB_019025_T.1	11
10.905	AB_016118_T.1	11
10.905	AB_016118_T.1	11
12.894	AB_002602_T.1	11
12.894	AB_034427_T.1	11
12.894	AB_034427_T.1	11
13.737	AB_013340_T.1	11
13.737	AB_013340_T.1	11
14.8635	AB_012375_T.1	11
14.8635	AB_012375_T.1	11
15.1445	AB_021441_T.1	11
15.425	AB_017809_T.1	11
15.425	AB_021672_T.1	11
15.706	AB_016409_T.1	11
15.987	AB_036916_T.1	11
18.257	AB_022740_T.1	11
20.2265	AB_015014_T.1	11
20.2265	AB_033863_T.1	11
21.35	AB_015014_T.1	11
21.631	AB_022836_T.1	11
22.477	AB_001225_T.1	11
25.599	AB_030614_T.1	11
25.599	AB_045199_T.1	11
25.599	AB_045199_T.1	11
25.8795	AB_043562_T.1	11
30.4065	AB_004343_T.1	11
32.957	AB_024899_T.1	11
34.368	AB_024255_T.1	11
34.368	AB_024255_T.1	11
34.368	AB_024255_T.1	11
34.368	AB_024255_T.1	11
34.649	AB_024255_T.1	11
36.3475	AB_035427_T.1	11
36.3475	AB_019745_T.1	11
36.628	AB_045425_T.1	11
36.628	AB_035427_T.1	11
36.628	AB_045425_T.1	11
38.911	AB_021583_T.1	11
39.4725	AB_024255_T.1	11
40.3155	AB_020583_T.1	11
40.3155	AB_019745_T.1	11
43.141	AB_020583_T.1	11
43.7025	AB_016466_T.1	11
45.6915	AB_012730_T.1	11
48.226	AB_012375_T.1	11
48.507	AB_012375_T.1	11
48.788	AB_036451_T.1	11
48.788	AB_014607_T.1	11
49.0685	AB_011723_T.1	11
49.6305	AB_029485_T.1	11
49.6305	AB_006140_T.1	11
49.6305	AB_029485_T.1	11
49.6305	AB_029485_T.1	11
49.911	AB_046013_T.1	11
49.911	AB_046013_T.1	11
51.603	AB_035650_T.1	11
51.603	AB_025599_T.1	11
51.603	AB_012753_T.1	11
51.603	AB_007340_T.1	11
51.603	AB_019147_T.1	11
53.576	AB_037787_T.1	11
53.576	AB_018983_T.1	11
53.576	AB_018983_T.1	11
53.576	AB_031569_T.1	11
54.1375	AB_031569_T.1	11
54.1375	AB_023283_T.1	11
54.1375	AB_035650_T.1	11
54.6995	AB_031675_T.1	11
54.9805	AB_016699_T.1	11
54.9805	AB_007256_T.1	11
54.9805	AB_012684_T.1	11
54.9805	AB_012087_T.1	11
55.261	AB_005612_T.1	11
55.542	AB_037787_T.1	11
55.823	AB_004022_T.1	11
56.666	AB_006236_T.1	11
56.666	AB_034790_T.1	11
56.947	AB_007172_T.1	11
58.364	AB_039905_T.1	11
58.364	AB_020000_T.1	11
58.364	AB_039905_T.1	11
58.364	AB_012629_T.1	11
60.3365	AB_009878_T.1	11
61.4665	AB_000540_T.1	11
61.4665	AB_001989_T.1	11
61.7475	AB_001971_T.1	11
61.7475	AB_021539_T.1	11
62.0285	AB_012684_T.1	11
62.0285	AB_012684_T.1	11
62.0285	AB_001971_T.1	11
62.0285	AB_012684_T.1	11
62.0285	AB_012684_T.1	11
62.0285	AB_012684_T.1	11
62.3095	AB_004232_T.1	11
62.3095	AB_041804_T.1	11
62.5905	AB_011678_T.1	11
63.1525	AB_030131_T.1	11
65.4055	AB_045768_T.1	11
65.9675	AB_018036_T.1	11
66.2485	AB_029478_T.1	11
66.5295	AB_021972_T.1	11
66.81	AB_023794_T.1	11
66.81	AB_022616_T.1	11
67.091	AB_023794_T.1	11
67.934	AB_029478_T.1	11
67.934	AB_029478_T.1	11
67.934	AB_023794_T.1	11
67.934	AB_029478_T.1	11
67.934	AB_011093_T.1	11
69.064	AB_025222_T.1	11
69.064	AB_001971_T.1	11
69.064	AB_020241_T.1	11
70.4715	AB_006860_T.1	11
74.1555	AB_041087_T.1	11
74.1555	AB_041087_T.1	11
74.1555	AB_041087_T.1	11
75.2855	AB_041087_T.1	11
75.566	AB_041087_T.1	11
75.566	AB_036598_T.1	11
78.398	AB_024309_T.1	11
78.398	AB_024309_T.1	11
79.244	AB_011903_T.1	11
79.244	AB_025698_T.1	11
79.244	AB_025698_T.1	11
79.8055	AB_032833_T.1	11
80.0865	AB_020031_T.1	11
80.3675	AB_002168_T.1	11
80.929	AB_029311_T.1	11
84.3525	AB_044297_T.1	11
86.6125	AB_044297_T.1	11
87.174	AB_010598_T.1	11
88.8595	AB_038812_T.1	11
89.4215	AB_010598_T.1	11
89.983	AB_015790_T.1	11
93.1385	AB_000567_T.1	11
94.546	AB_021829_T.1	11
94.546	AB_021829_T.1	11
94.546	AB_021829_T.1	11
94.827	AB_021829_T.1	11
95.9505	AB_021829_T.1	11
97.0805	AB_001050_T.1	11
97.0805	AB_001050_T.1	11
98.7785	AB_002979_T.1	11
98.7785	AB_038312_T.1	11
100.196	AB_015934_T.1	11
101.042	AB_013258_T.1	11
101.607	AB_015934_T.1	11
102.734	AB_008337_T.1	11
102.734	AB_007054_T.1	11
103.2955	AB_007054_T.1	11
103.5765	AB_017677_T.1	11
107.816	AB_006845_T.1	11
108.3775	AB_004002_T.1	11
109.23	AB_036811_T.1	11
110.3055	AB_029134_T.1	11
110.3055	AB_011381_T.1	11
110.3055	AB_011381_T.1	11
112.4685	AB_011381_T.1	11
112.4685	AB_011381_T.1	11
0.6025	AB_000266_T.1	12
4.6375	AB_042788_T.1	12
4.6375	AB_043640_T.1	12
4.6375	AB_001460_T.1	12
4.6375	AB_001460_T.1	12
9.538	AB_010833_T.1	12
9.819	AB_006600_T.1	12
9.819	AB_008156_T.1	12
10.943	AB_029961_T.1	12
11.224	AB_036457_T.1	12
11.224	AB_036457_T.1	12
11.224	AB_002020_T.1	12
11.505	AB_006313_T.1	12
11.505	AB_036456_T.1	12
11.7855	AB_012845_T.1	12
11.7855	AB_027071_T.1	12
15.4665	AB_002708_T.1	12
15.4665	AB_008602_T.1	12
15.7475	AB_037188_T.1	12
16.0285	AB_012845_T.1	12
16.309	AB_012845_T.1	12
16.309	AB_039878_T.1	12
16.309	AB_019429_T.1	12
16.309	AB_008156_T.1	12
17.439	AB_018705_T.1	12
18.282	AB_017973_T.1	12
19.412	AB_037188_T.1	12
22.5275	AB_022306_T.1	12
22.5275	AB_036731_T.1	12
23.089	AB_007894_T.1	12
25.343	AB_000110_T.1	12
26.1855	AB_020912_T.1	12
26.1855	AB_043323_T.1	12
26.1855	AB_043323_T.1	12
26.1855	AB_045297_T.1	12
26.1855	AB_027797_T.1	12
26.1855	AB_030874_T.1	12
26.1855	AB_030874_T.1	12
26.1855	AB_030874_T.1	12
28.4525	AB_045297_T.1	12
28.4525	AB_017508_T.1	12
28.733	AB_033789_T.1	12
29.0135	AB_019120_T.1	12
30.1375	AB_027797_T.1	12
30.1375	AB_027797_T.1	12
37.5515	AB_026983_T.1	12
38.113	AB_011172_T.1	12
38.9555	AB_020202_T.1	12
39.2365	AB_013425_T.1	12
39.5175	AB_019739_T.1	12
40.0795	AB_028113_T.1	12
40.0795	AB_028113_T.1	12
41.4875	AB_000540_T.1	12
41.4875	AB_009048_T.1	12
41.768	AB_038637_T.1	12
42.049	AB_036315_T.1	12
42.049	AB_000246_T.1	12
42.6105	AB_032918_T.1	12
42.6105	AB_014577_T.1	12
42.8915	AB_024120_T.1	12
42.8915	AB_024120_T.1	12
43.4535	AB_024380_T.1	12
43.4535	AB_011172_T.1	12
43.7345	AB_010275_T.1	12
43.7345	AB_034110_T.1	12
45.9875	AB_040388_T.1	12
46.2685	AB_014359_T.1	12
46.2685	AB_003916_T.1	12
46.8305	AB_014359_T.1	12
47.6765	AB_027150_T.1	12
48.8035	AB_015459_T.1	12
48.8035	AB_015459_T.1	12
48.8035	AB_015459_T.1	12
48.8035	AB_015459_T.1	12
48.8035	AB_040452_T.1	12
48.8035	AB_015459_T.1	12
50.2205	AB_018255_T.1	12
50.7825	AB_011364_T.1	12
51.625	AB_000927_T.1	12
51.625	AB_009082_T.1	12
52.187	AB_001905_T.1	12
53.317	AB_040751_T.1	12
53.8785	AB_010716_T.1	12
53.8785	AB_027547_T.1	12
55.5705	AB_009082_T.1	12
55.5705	AB_031479_T.1	12
55.5705	AB_031479_T.1	12
56.6975	AB_006051_T.1	12
57.824	AB_006051_T.1	12
58.386	AB_006270_T.1	12
58.386	AB_006270_T.1	12
58.386	AB_006270_T.1	12
59.2315	AB_014282_T.1	12
59.5125	AB_021696_T.1	12
60.6365	AB_008432_T.1	12
61.7665	AB_010764_T.1	12
61.7665	AB_000112_T.1	12
61.7665	AB_000112_T.1	12
63.184	AB_000112_T.1	12
63.465	AB_002029_T.1	12
64.307	AB_033900_T.1	12
65.434	AB_008583_T.1	12
65.715	AB_013184_T.1	12
66.842	AB_008583_T.1	12
66.842	AB_008583_T.1	12
67.1225	AB_008583_T.1	12
67.1225	AB_033900_T.1	12
67.1225	AB_008583_T.1	12
67.1225	AB_035573_T.1	12
67.6845	AB_017623_T.1	12
72	AB_009436_T.1	12
72.2805	AB_035573_T.1	12
72.2805	AB_035573_T.1	12
72.2805	AB_035573_T.1	12
72.2805	AB_035573_T.1	12
72.8425	AB_016754_T.1	12
72.8425	AB_027720_T.1	12
73.4045	AB_037312_T.1	12
76.798	AB_016754_T.1	12
77.079	AB_009436_T.1	12
77.9245	AB_021655_T.1	12
78.4865	AB_020976_T.1	12
79.3295	AB_020934_T.1	12
80.7465	AB_020803_T.1	12
81.3085	AB_008949_T.1	12
84.1365	AB_010165_T.1	12
84.6985	AB_017119_T.1	12
86.116	AB_019505_T.1	12
88.095	AB_033496_T.1	12
88.6565	AB_008237_T.1	12
89.2185	AB_035213_T.1	12
90.3485	AB_036334_T.1	12
90.91	AB_038169_T.1	12
92.318	AB_036975_T.1	12
92.599	AB_021526_T.1	12
94.2845	AB_025108_T.1	12
94.565	AB_025108_T.1	12
95.127	AB_017166_T.1	12
98.5235	AB_019545_T.1	12
98.5235	AB_019545_T.1	12
99.941	AB_012458_T.1	12
101.352	AB_021526_T.1	12
103.88	AB_037309_T.1	12
103.88	AB_037309_T.1	12
105.846	AB_026366_T.1	12
105.846	AB_001301_T.1	12
106.127	AB_012121_T.1	12
106.689	AB_026502_T.1	12
106.689	AB_026502_T.1	12
106.689	AB_026502_T.1	12
106.97	AB_003158_T.1	12
108.384	AB_019851_T.1	12
108.384	AB_003159_T.1	12
108.384	AB_023525_T.1	12
108.384	AB_021146_T.1	12
108.6645	AB_004186_T.1	12
108.9455	AB_004186_T.1	12
108.9455	AB_003159_T.1	12
109.2265	AB_019851_T.1	12
109.2265	AB_019851_T.1	12
109.7885	AB_019851_T.1	12
110.0695	AB_001768_T.1	12
110.912	AB_038782_T.1	12
